"_1DNjI href","_3vnjf src","_2Ks63","YBbhy","_2poNJ","_2VQu4","_2jcGx"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-apartments-1590-sq-ft-in-sector-115-mohali-iid-1847696650","₹ 11,000","","Trying to rent 2-3 bhk need roommates female preferred","Sector 115, Mohali","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-200-sq-ft-in-garden-colony-kharar-iid-1847574011","₹ 10,000","1 BHK - 1 Bathroom - 200 sqft","Room for rent","Garden Colony, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1-sq-ft-in-shivalik-city-kharar-iid-1847688181","₹ 6,000","1 BHK - 1 Bathroom - 1 sqft","Roommate requried","Shivalik City, Kharar","Jun 27"
"","₹ 55,000","3 BHK - 3 Bathroom - 2200 sqft","3BHK FULLY FURNISHED FLAT AVAILABLE IN GREEN LOTUS UTSAV","Airport Road, Zirakpur","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-5000-sq-ft-in-sector-16d-chandigarh-iid-1847683660","₹ 2,25,000","3 BHK - 3 Bathroom - 5000 sqft","For Rent 3BHK+Servant First/2nd Newly Kanal Sector 16","Sector 16D, Chandigarh","Jun 27"
"","₹ 30,000","3 BHK - 1 Bathroom - 500 sqft","Belchors, girls, small family, company","Sector 35D, Chandigarh","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-100-sq-ft-in-khuni-majra-mohali-iid-1847677465","₹ 7,000","1 BHK - 1 Bathroom - 100 sqft","Roommate roommate, roommate, room, room, room room","Khuni Majra, Mohali","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1500-sq-ft-in-sector-127-kharar-iid-1847674753","₹ 5,000","3 BHK - 3 Bathroom - 1500 sqft","Need a girl roommate","Sector 127, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1200-sq-ft-in-sector-124-mohali-iid-1847672325","₹ 15,000","2 BHK - 2 Bathroom - 1200 sqft","2 bhk for rent","Sector 124, Mohali","Jun 27"
"","₹ 35,000","2 BHK - 2 Bathroom - 1000 sqft","2bhk ground floor","Sector 37C, Chandigarh","Jun 27"
"","₹ 2,50,000","3 BHK - 3 Bathroom - 2000 sqft","3bhk sector 21","Sector 21A, Chandigarh","Jun 27"
"","₹ 30,000","2 BHK - 2 Bathroom - 1100 sqft","2bhk 2 washroom","Sector 20A, Chandigarh","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-00-sq-ft-in-sector-37c-chandigarh-iid-1847671357","₹ 25,000","2 BHK - 2 Bathroom - 00 sqft","2bhk fully furnised independent house for rent sector 37 c chd","Sector 37C, Chandigarh","Jun 27"
"","₹ 45,000","3 BHK - 3 Bathroom - 1000 sqft","3bhk first floor","Sector 27D, Chandigarh","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-900-sq-ft-in-new-hari-enclave-kharar-iid-1847667810","₹ 9,500","1 BHK - 1 Bathroom - 900 sqft","1 big size room fully furnished for small family","New Hari Enclave, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1600-sq-ft-in-sector-124-mohali-iid-1847628652","₹ 16,500","2 BHK - 2 Bathroom - 1600 sqft","2 bhk furnished independent first floor","Sector 124, Mohali","Jun 27"
"","₹ 20,500","2 BHK - 2 Bathroom - 720 sqft","2BHK, NEAR CHANDIGARH UNIVERSITY, DIRECT OWNER","Khanpur, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1100-sq-ft-in-sector-127-kharar-iid-1847662375","₹ 21,000","2 BHK - 2 Bathroom - 1100 sqft","Independent house for rent","Sector 127, Kharar","Jun 27"
"","₹ 12,500","2 BHK - 2 Bathroom - 900 sqft","2 rooms with 2 washroom with kitchen at GF nearby landra road kharar","Shivalik City, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1600-sq-ft-in-sector-48-chandigarh-iid-1845830466","₹ 16,500","2 BHK - 1 Bathroom - 1600 sqft","1 AC 2 Room Set Full Furnished Full independent brokerage 50%","Sector 48, Chandigarh","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-100-sq-ft-in-sector-49b-chandigarh-iid-1846100021","₹ 15,000","2 BHK - 1 Bathroom - 100 sqft","Owner free newly built 2room set sec 49d","Sector 49B, Chandigarh","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-550-sq-ft-in-khanpur-kharar-iid-1847654563","₹ 6,000","1 BHK - 1 Bathroom - 550 sqft","1 room set with kitchen and bathroom","Khanpur, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1800-sq-ft-in-shivalik-city-kharar-iid-1847245310","₹ 24,000","2 BHK - 3 Bathroom - 1800 sqft","2 bhk Fully furnished with big drawing dining, kitchen & 3 bathrooms","Shivalik City, Kharar","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1000-sq-ft-in-sector-40a-chandigarh-iid-1847649835","₹ 16,000","1 BHK - 1 Bathroom - 1000 sqft","One room with washroom and kitchen","Sector 40A, Chandigarh","Jun 27"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1400-sq-ft-in-sector-115-kharar-iid-1847638938","₹ 10,500","2 BHK - 2 Bathroom - 1400 sqft","1 Bedroom Available in Spacious 2BHK","Sector 115, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-500-sq-ft-in-sector-46a-chandigarh-iid-1847637909","₹ 15,000","1 BHK - 1 Bathroom - 500 sqft","1 Room Kitchen Bathroom set. Furnished. First floor.","Sector 46A, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1000-sq-ft-in-sector-19b-chandigarh-iid-1847638136","₹ 17,000","2 BHK - 1 Bathroom - 1000 sqft","Two Rooms Kitchen Bathroom set. First floor.","Sector 19B, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-800-sq-ft-in-sector-45c-chandigarh-iid-1847637626","₹ 21,000","2 BHK - 1 Bathroom - 800 sqft","A 2BHK Flat Available for Rent with almost all the required facilities","Sector 45C, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1000-sq-ft-in-khanpur-kharar-iid-1847637118","₹ 12,000","2 BHK - 2 Bathroom - 1000 sqft","2bhk and 1bhk for rent","Khanpur, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-675-sq-ft-in-khanpur-kharar-iid-1847636703","₹ 13,500","1 BHK - 1 Bathroom - 675 sqft","1BHK Available for rent near Chandigarh University","Khanpur, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-255-sq-ft-in-guru-teg-bahadur-nagar-kharar-iid-1847635797","₹ 8,500","3 BHK - 2 Bathroom - 255 sqft","Independent 3 bhk flat for sharing","Guru Teg Bahadur Nagar, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-120-sq-ft-in-sector-22b-chandigarh-iid-1846671879","₹ 36,000","2 BHK - 2 Bathroom - 120 sqft","independent or sharing for girls","Sector 22B, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-700-sq-ft-in-jhungian-mohali-iid-1843625850","₹ 11,000","2 BHK - 1 Bathroom - 700 sqft","Independent Two BHK Flat In Shivjot","Jhungian, Mohali","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1000-sq-ft-in-sector-22b-chandigarh-iid-1847635045","₹ 24,000","3 BHK - 1 Bathroom - 1000 sqft","12000 per head","Sector 22B, Chandigarh","Jun 26"
"","₹ 15,000","1 BHK - 1 Bathroom - 200 sqft","Independent furnished rone room set available","Sector 65, Mohali","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-60-sq-ft-in-sector-38-west-chandigarh-iid-1846558531","₹ 9,000","","One room rent girls only","Sector 38 West, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-1000-sq-ft-in-khanpur-kharar-iid-1847624939","₹ 6,500","1 BHK - 1 Bathroom - 1000 sqft","Double bed geyser fan cupboards without kitchen","Khanpur, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1500-sq-ft-in-khanpur-kharar-iid-1847629074","₹ 6,000","3 BHK - 3 Bathroom - 1500 sqft","1 Seat Available in Luxury 3BHK Flat for Boys","Khanpur, Kharar","Jun 26"
"","₹ 16,500","3 BHK - 3 Bathroom - 1350 sqft","3 BHK FLAT / 300 UNITS FREE","Sunny Enclave, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-100-sq-ft-in-ranjeet-nagar-kharar-iid-1847625628","₹ 8,000","1 BHK - 1 Bathroom - 100 sqft","Room for rent","Ranjeet Nagar, Kharar","Jun 26"
"","₹ 28,000","3 BHK - 2 Bathroom - 1800 sqft","3 BHK FURNISHED FLAT","Sector 115, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-32145-sq-ft-in-sector-124-mohali-iid-1847625191","₹ 6,500","1 BHK - 1 Bathroom - 32145 sqft","Single Room For Rent (Furnished) Independent","Sector 124, Mohali","Jun 26"
"","₹ 13,000","2 BHK - 2 Bathroom - 1100 sqft","2 BHK FLOOR FOR FAMILY","Sector 127, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1800-sq-ft-in-sector-27d-chandigarh-iid-1847620379","₹ 25,000","2 BHK - 1 Bathroom - 1800 sqft","2 room set fully furnished for girls only","Sector 27D, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-2000-sq-ft-in-sector-42b-chandigarh-iid-1847620145","₹ 39,000","3 BHK - 3 Bathroom - 2000 sqft","3 bhk newly built for working family only","Sector 42B, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-110-sq-ft-in-bansa-wali-chungi-mohalla-kharar-iid-1847619819","₹ 13,500","1 BHK - 1 Bathroom - 110 sqft","Room for rent","Bansa Wali Chungi Mohalla, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2000-sq-ft-in-sector-38a-chandigarh-iid-1847619506","₹ 40,000","2 BHK - 2 Bathroom - 2000 sqft","Independent 2 bhk fully furnished for students working family","Sector 38A, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1800-sq-ft-in-sector-44c-chandigarh-iid-1847618767","₹ 26,000","2 BHK - 2 Bathroom - 1800 sqft","2 bhk unfurnished for working family only","Sector 44C, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-700-sq-ft-in-sunny-enclave-kharar-iid-1847551366","₹ 8,000","2 BHK - 2 Bathroom - 700 sqft","Rant for sharing for girl","Sunny Enclave, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1850-sq-ft-in-sunny-enclave-kharar-iid-1847549425","₹ 19,000","2 BHK - 2 Bathroom - 1850 sqft","2bhk well furnished flat Ready to move mohali  125 sector","Sunny Enclave, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-650-sq-ft-in-khanpur-kharar-iid-1847266031","₹ 9,499","1 BHK - 2 Bathroom - 650 sqft","Spacious two bedrooms with one kitchen. For rent.","Khanpur, Kharar","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-11000-sq-ft-in-sector-34a-chandigarh-iid-1841203332","₹ 8,000","1 BHK - 1 Bathroom - 11000 sqft","Affordable Girls PG 2 seater","Sector 34A, Chandigarh","Jun 26"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1621-sq-ft-in-sector-38d-chandigarh-iid-1847543547","₹ 20,000","2 BHK - 1 Bathroom - 1621 sqft","FOR LIVE-IN COUPLE OR BOYS OR GIRLS 1BHK/ TWO ROOM SET","Sector 38D, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-120-sq-ft-in-khanpur-kharar-iid-1847543000","₹ 36,000","3 BHK - 3 Bathroom - 120 sqft","For rent students","Khanpur, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-1311-sq-ft-in-sector-34c-chandigarh-iid-1847541344","₹ 8,000","1 BHK - 1 Bathroom - 1311 sqft","One room set for single  serious girl student","Sector 34C, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-4-bhk-apartments-2200-sq-ft-in-airport-road-zirakpur-iid-1846603828","₹ 45,000","4 BHK - 4 Bathroom - 2200 sqft","4 BHK available for rent","Airport Road, Zirakpur","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-20-sq-ft-in-guru-teg-bahadur-nagar-kharar-iid-1847531950","₹ 9,000","1 BHK - 1 Bathroom - 20 sqft","GTB nagar kharar","Guru Teg Bahadur Nagar, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1300-sq-ft-in-sector-127-kharar-iid-1847446095","₹ 26,000","3 BHK - 2 Bathroom - 1300 sqft","3BHK FLAT FOR RENT @26k","Sector 127, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-2754-sq-ft-in-jtpl-township-kharar-iid-1847529270","₹ 6,000","2 BHK - 1 Bathroom - 2754 sqft","Only for girl 2 bhk sharing flat","JTPL Township, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1000-sq-ft-in-sector-115-kharar-iid-1847528892","₹ 18,000","2 BHK - 2 Bathroom - 1000 sqft","2 bhk fully furnished","Sector 115, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1000-sq-ft-in-new-hari-enclave-kharar-iid-1837008440","₹ 14,999","1 BHK - 1 Bathroom - 1000 sqft","1bhk fully furnished owner free","New Hari Enclave, Kharar","Jun 25"
"","₹ 17,000","","Semi furnished","Sector 125, Mohali","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-500-sq-ft-in-sector-38a-chandigarh-iid-1846718583","₹ 20,000","2 BHK - 2 Bathroom - 500 sqft","Only for girls and independent","Sector 38A, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-300-sq-ft-in-sector-65-mohali-iid-1847521825","₹ 3,500","3 BHK - 1 Bathroom - 300 sqft","Need girls roommate","Sector 65, Mohali","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-independent-builder-floors-0-sq-ft-in-sector-32d-chandigarh-iid-1847386131","₹ 30,000","3 BHK - 1 Bathroom - 0 sqft","3 BHK INDEPENDENT FLOOR FOR RENT IN SECTOR 32 D CHANDIGARH","Sector 32D, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-builder-floors-1621-sq-ft-in-sector-36a-chandigarh-iid-1847519624","₹ 1,25,000","3 BHK - 3 Bathroom - 1621 sqft","KANAL HOUSE FIRST FLOOR THREE BEDROOM DINNING DRAWING ATTACHED THREE B","Sector 36A, Chandigarh","Jun 25"
"","₹ 35,000","3 BHK - 2 Bathroom - 1550 sqft","3bhk apartment for rent, 3bhk flat for rent, 3 BHK FLAT ON RENT, 3BHK","Airport Road, Zirakpur","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1621-sq-ft-in-sector-38d-chandigarh-iid-1847517336","₹ 50,000","3 BHK - 3 Bathroom - 1621 sqft","NEW CONSTRUCTION 3BHK WITH BATHROOM  UNFURNISHED","Sector 38D, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-448-sq-ft-in-sector-45c-chandigarh-iid-1847516531","₹ 22,000","2 BHK - 1 Bathroom - 448 sqft","2 Room Set for Rent","Sector 45C, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-100-sq-ft-in-sector-123-mohali-iid-1847509334","₹ 20,000","2 BHK - 2 Bathroom - 100 sqft","1bhk / 2bhk flat available","Sector 123, Mohali","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1250-sq-ft-in-sunny-enclave-kharar-iid-1847504992","₹ 15,500","2 BHK - 2 Bathroom - 1250 sqft","2Bhk 1st Floor Unfurnished Sector -125 Sunny Enclave","Sunny Enclave, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-00-sq-ft-in-sector-24c-chandigarh-iid-1847501399","₹ 11,000","2 BHK - 1 Bathroom - 00 sqft","2 room set for rent","Sector 24C, Chandigarh","Jun 25"
"","₹ 30,000","3 BHK - 3 Bathroom - 1425 sqft","3bhk flat for families","Khanpur, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-500-sq-ft-in-khanpur-kharar-iid-1847495149","₹ 9,000","1 BHK - 1 Bathroom - 500 sqft","Independent PG room boys and girls","Khanpur, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-78-sq-ft-in-janta-nagar-kharar-iid-1847488084","₹ 9,500","2 BHK - 2 Bathroom - 78 sqft","1 girl needed for 2bhk flat fully furnished","Janta Nagar, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-20-sq-ft-in-main-bazar-kharar-iid-1847226414","₹ 5,250","2 BHK - 2 Bathroom - 20 sqft","Room avilable (full room or in Sharing) in aman residency","Main Bazar, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-1821-sq-ft-in-sector-35c-chandigarh-iid-1847490463","₹ 9,000","1 BHK - 1 Bathroom - 1821 sqft","Ac room for single girl student","Sector 35C, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-1-sq-ft-in-lic-colony-kharar-iid-1847489914","₹ 16,500","2 BHK - 2 Bathroom - 1 sqft","2bhk ground floor independent owner free flat","LIC Colony, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-1621-sq-ft-in-sector-22a-chandigarh-iid-1847489771","₹ 1,25,000","3 BHK - 3 Bathroom - 1621 sqft","KANAL HOUSE FIRST FLOOR 3BHK+1 FULLY FURNISHED","Sector 22A, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1000-sq-ft-in-khanpur-kharar-iid-1847489174","₹ 16,000","2 BHK - 1 Bathroom - 1000 sqft","2 bhk flat","Khanpur, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-apartments-1800-sq-ft-in-sector-48-chandigarh-iid-1847484712","₹ 26,000","3 BHK - 2 Bathroom - 1800 sqft","3 bhk unfurnished on first floor society flate","Sector 48, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1100-sq-ft-in-sector-42b-chandigarh-iid-1847484416","₹ 21,000","1 BHK - 1 Bathroom - 1100 sqft","Independent spacious 1BHK  furnished 1st floor sector 42","Sector 42B, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-apartments-1300-sq-ft-in-khanpur-kharar-iid-1847483630","₹ 13,500","1 BHK - 1 Bathroom - 1300 sqft","Fully furnished flat with AC, RO, Fridge,Gas cylinder with chulla all","Khanpur, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-330-sq-ft-in-gillco-valley-kharar-iid-1847483381","₹ 22,000","2 BHK - 3 Bathroom - 330 sqft","No item will be given by the owner","Gillco Valley, Kharar","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-150-sq-ft-in-sector-65-mohali-iid-1847482680","₹ 22,000","2 BHK - 2 Bathroom - 150 sqft","Fully furnished 2ac 2bed 1 ro geyser power backup washing machine all","Sector 65, Mohali","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-houses-villas-1800-sq-ft-in-sector-37a-chandigarh-iid-1847482923","₹ 25,000","2 BHK - 1 Bathroom - 1800 sqft","2 room set fully furnished on ground floor","Sector 37A, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-1821-sq-ft-in-sector-44c-chandigarh-iid-1847481629","₹ 23,000","2 BHK - 2 Bathroom - 1821 sqft","2bhk with 2 bath first floor for bank mnc","Sector 44C, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-2311-sq-ft-in-sector-44b-chandigarh-iid-1847480676","₹ 24,000","2 BHK - 2 Bathroom - 2311 sqft","2bhk Full furnished first floor only family","Sector 44B, Chandigarh","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-3-bhk-houses-villas-1800-sq-ft-in-sector-66b-mohali-iid-1847480502","₹ 30,000","3 BHK - 3 Bathroom - 1800 sqft","3 bhk near Airport","Sector 66B, Mohali","Jun 25"
"https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-independent-builder-floors-1000-sq-ft-in-khanpur-kharar-iid-1847479337","₹ 20,000","2 BHK - 2 Bathroom - 1000 sqft","Luxury independent villa for rent fully furnished with ac fridge furni","Khanpur, Kharar","Jun 25"
